TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster
0.0113349141412825,0.3709677419354839,0.5689655172413793,0.0,0.0829375252911592,0.0,35.0,3.0,1.0,1
0.2215285196862704,0.8225806451612903,0.3827586206896551,0.0,0.2558551134186656,0.0,18.0,3.0,3.0,0
0.2211220262136175,0.532258064516129,0.8758620689655173,0.0,0.3416474308215375,1.0,30.0,3.0,1.0,1
0.0443859603408291,0.7903225806451613,0.4655172413793103,0.0,0.9950869612562968,1.0,42.0,1.0,0.0,1
0.0881986606561221,0.1612903225806451,0.4551724137931034,0.0,0.0549602937202639,1.0,37.0,1.0,4.0,1
0.0543919535138233,0.7096774193548387,0.2758620689655172,0.0,0.2941860918453908,1.0,30.0,0.0,3.0,1
0.1650415613518513,0.1129032258064516,0.2517241379310345,0.0,0.0821940828434186,1.0,23.0,1.0,4.0,0
0.0314146493993798,0.6290322580645161,0.1448275862068965,0.0,0.2308086314609249,0.0,8.0,1.0,3.0,2
0.1523308231492821,0.8064516129032258,0.1758620689655172,0.0,0.3049807955237505,0.0,9.0,1.0,3.0,2
0.2012976522396226,0.4838709677419355,0.0620689655172413,0.0,0.3716782036924756,1.0,16.0,1.0,1.0,0
0.0582692758683586,0.0806451612903226,0.1413793103448276,0.0,0.0557279350180214,1.0,18.0,1.0,4.0,0
0.2961461291919639,0.4516129032258065,0.489655172413793,0.0,0.3628926767557946,1.0,16.0,0.0,1.0,0
0.1374416968496755,0.9838709677419356,0.7482758620689656,0.25,0.2738348589812016,1.0,9.0,1.0,3.0,2
0.1820778070198296,0.4838709677419355,0.7448275862068966,0.0,0.4403095032917158,1.0,19.0,3.0,1.0,0
0.3132813925007165,0.6129032258064516,0.3241379310344827,0.0,0.5617521042916662,0.0,31.0,1.0,1.0,1
0.0028715115824582,0.5161290322580645,0.393103448275862,0.0,0.9334619009272196,1.0,5.0,3.0,0.0,2
0.1047867212132266,0.3870967741935484,0.6068965517241379,0.0,0.1669599656914082,0.0,26.0,1.0,1.0,0
0.1553847356489564,0.6129032258064516,0.7413793103448276,0.0,0.1958426375671014,1.0,16.0,1.0,3.0,0
0.2714125648174688,0.1129032258064516,0.4068965517241379,0.0,0.1243666287103223,1.0,0.0,1.0,4.0,2
0.0609844438074888,0.6774193548387097,0.0206896551724137,0.0,0.2396035690615014,0.0,2.0,3.0,1.0,2
0.0984235349297756,0.2258064516129032,0.3206896551724137,0.0,0.0588677358077105,0.0,16.0,2.0,1.0,0
0.0694634807306459,0.4193548387096775,0.7241379310344828,0.0,0.2517372757741279,1.0,1.0,0.0,1.0,2
0.0744977460458086,0.2741935483870967,0.4310344827586206,0.0,0.4217032763898542,1.0,9.0,3.0,1.0,2
0.0127732756599004,0.7096774193548387,0.1551724137931034,0.0,0.3875015628423969,1.0,4.0,0.0,3.0,2
0.1217708523334288,0.1290322580645161,0.9310344827586208,0.0,0.4326465341197063,0.0,17.0,3.0,4.0,0
0.6317586054147015,0.032258064516129,0.0482758620689655,0.0,0.033925443343098,1.0,16.0,1.0,4.0,0
0.1208327904734606,0.3064516129032258,0.1413793103448276,0.0,0.4428806311060084,1.0,28.0,0.0,1.0,1
0.1100138103551606,0.0645161290322581,0.3551724137931034,0.0,0.0358223643083094,1.0,18.0,3.0,4.0,0
0.0475649477551658,0.4193548387096775,0.2034482758620689,0.0,0.979703886738627,1.0,25.0,1.0,0.0,0
0.0625530916955468,0.0161290322580645,0.2310344827586206,0.0,0.084772604750772,1.0,24.0,1.0,4.0,0
0.0906741016754827,0.5161290322580645,0.196551724137931,0.0,0.7008988528400713,1.0,40.0,3.0,0.0,1
0.0956041378950934,0.3225806451612903,0.3172413793103448,0.0,0.0303339306864272,1.0,10.0,0.0,1.0,2
0.179862938739349,0.6451612903225806,0.2413793103448275,0.0,0.4268885521962473,0.0,32.0,2.0,1.0,1
0.480647262683378,0.7258064516129032,0.2655172413793103,0.0,0.3101882536093257,1.0,11.0,0.0,3.0,2
0.1353154233004143,0.5,0.5517241379310345,0.0,0.475615625466332,1.0,10.0,3.0,0.0,2
0.08049091904005,0.2580645161290322,0.506896551724138,0.0,0.0956170505097219,1.0,37.0,3.0,0.0,1
0.6982984600151132,0.5806451612903226,0.0689655172413793,0.0,0.5749263615550182,0.0,2.0,3.0,1.0,2
0.0126638351095708,0.7419354838709677,0.2034482758620689,0.0,0.6566411727300472,1.0,23.0,1.0,0.0,0
0.2959116137269719,0.4838709677419355,0.3620689655172414,0.0,0.7028125785622389,2.0,43.0,0.0,0.0,1
0.004872710217057,0.6451612903225806,0.5827586206896552,0.0,0.8592379782129688,0.0,37.0,3.0,0.0,1
0.2046538291163978,0.0967741935483871,0.3103448275862069,0.0,0.0464080168101344,1.0,18.0,3.0,4.0,0
0.3734893295463428,0.6774193548387097,0.0827586206896551,0.0,0.266373546892666,0.0,25.0,3.0,3.0,0
0.1165229173723844,0.5645161290322581,0.1551724137931034,0.75,0.1901397752464586,1.0,18.0,0.0,1.0,0
0.1200719180759308,0.0483870967741935,0.4310344827586206,0.0,0.0347387935797762,1.0,15.0,1.0,4.0,0
0.2302733408030851,0.0161290322580645,0.8620689655172414,0.0,0.0856740119139005,1.0,20.0,3.0,4.0,0
0.3355707845845167,0.1774193548387097,0.2137931034482758,0.0,0.0700603761307921,1.0,36.0,0.0,1.0,1
0.2649607838027985,0.532258064516129,0.4034482758620689,0.0,0.5113458997065218,0.0,23.0,1.0,1.0,0
0.4473356437449514,0.1451612903225806,0.603448275862069,0.0,0.1190926237872007,0.0,38.0,1.0,4.0,1
0.0130807514917789,0.6290322580645161,0.2344827586206896,0.0,0.0067077867866212,1.0,21.0,0.0,1.0,0
0.0767959976027308,0.8548387096774193,0.4241379310344827,0.0,0.1354160925041373,1.0,5.0,1.0,3.0,2
0.0598066550277509,0.3064516129032258,0.5689655172413793,0.0,0.5069934676548761,1.0,36.0,1.0,0.0,1
0.1996560439846783,0.1935483870967742,0.0482758620689655,0.0,0.5915731537957913,1.0,13.0,1.0,1.0,0
0.0512181775542642,0.032258064516129,0.5413793103448277,0.0,0.6239391156933577,0.0,12.0,3.0,4.0,2
0.0432446517445344,0.5967741935483871,0.5310344827586208,0.0,0.0726005831922854,2.0,13.0,1.0,0.0,0
0.1020923990932068,0.1451612903225806,0.4689655172413793,0.0,0.6263206858491849,1.0,42.0,1.0,1.0,1
0.0675821455559319,0.2258064516129032,0.7758620689655172,0.0,0.5279160622555749,1.0,19.0,0.0,1.0,0
0.1598040493003621,0.4516129032258065,0.1413793103448276,0.0,0.6262682550074815,1.0,7.0,3.0,1.0,2
0.0597858092086405,0.6612903225806451,0.2413793103448275,0.0,0.4062334893262906,1.0,40.0,3.0,3.0,1
0.3941579591943091,0.1451612903225806,0.0241379310344827,0.0,0.0214697574871914,1.0,35.0,1.0,4.0,1
0.2623967480522188,0.0645161290322581,0.0862068965517241,0.0,0.023296098473187,1.0,20.0,3.0,4.0,0
0.0744039398598118,0.7258064516129032,0.4724137931034483,0.0,0.5296993830637627,1.0,36.0,0.0,3.0,1
0.5445761784402116,0.5645161290322581,0.2172413793103448,0.0,0.1161981724490715,1.0,8.0,0.0,3.0,2
0.1278265627850014,0.1129032258064516,0.5862068965517242,0.0,0.0594088489816989,2.0,27.0,0.0,4.0,0
0.1324282773536232,0.532258064516129,0.5655172413793104,0.0,0.5880327276002674,0.0,9.0,3.0,1.0,2
0.1112645595017849,0.967741935483871,0.9379310344827586,0.0,0.2303912012981338,0.0,9.0,0.0,3.0,2
0.1707272585142142,0.3548387096774194,0.3241379310344827,0.0,0.025469961833036,1.0,14.0,3.0,1.0,0
0.0011673658701826,0.467741935483871,0.3344827586206896,0.0,0.8095873155005735,1.0,37.0,3.0,0.0,1
0.1562498371420382,0.8064516129032258,0.1275862068965517,0.0,0.903793438616256,0.0,2.0,3.0,0.0,2
0.0295593714985538,0.4032258064516129,0.3862068965517241,0.25,0.3755607747396271,0.0,29.0,0.0,1.0,1
0.2123094561846939,0.1290322580645161,0.1793103448275861,0.0,0.5542470998350445,1.0,4.0,3.0,1.0,2
0.0602287828647366,0.3387096774193548,0.5413793103448277,0.0,0.428843281525388,1.0,14.0,1.0,1.0,0
0.0277822654193918,0.8225806451612903,0.3827586206896551,0.0,0.1041948706504247,1.0,15.0,0.0,3.0,0
0.0328738567371081,0.4516129032258065,0.5344827586206897,0.0,0.7443626762314863,0.0,11.0,3.0,0.0,2
0.1655210151913906,0.1451612903225806,0.2793103448275862,0.0,0.0029744419812405,1.0,11.0,3.0,4.0,2
0.172702399874925,0.3709677419354839,0.1758620689655172,0.0,0.2736701723630311,1.0,33.0,3.0,1.0,1
0.0024910753836933,0.6129032258064516,0.1068965517241379,0.0,0.3668216289321451,1.0,43.0,0.0,3.0,1
0.1116710529744378,0.8387096774193548,0.8172413793103449,0.0,0.7427890787901115,0.0,11.0,3.0,0.0,2
0.3119316257133178,0.6290322580645161,0.5103448275862069,0.0,0.0883439516990953,1.0,31.0,1.0,0.0,1
0.4382937697058133,0.1290322580645161,0.2413793103448275,0.0,0.0673796813011453,1.0,41.0,3.0,4.0,1
0.0197462021523308,0.1290322580645161,0.3379310344827586,0.0,0.0136071478025427,1.0,23.0,3.0,4.0,0
0.540115173150585,0.6451612903225806,0.4620689655172413,0.0,0.3656930214549693,1.0,36.0,1.0,0.0,1
0.0648617661620241,0.2419354838709677,0.3275862068965517,0.0,0.4173326952006959,1.0,29.0,1.0,1.0,1
0.1574849519243296,0.967741935483871,0.1034482758620689,0.0,0.3382703468636274,0.0,36.0,1.0,3.0,1
0.108283607368997,0.467741935483871,0.906896551724138,0.0,0.6213545440735,1.0,21.0,3.0,1.0,0
0.0028715115824582,0.0806451612903226,0.8413793103448276,0.0,0.0683429299698724,0.0,20.0,1.0,4.0,0
0.1985929072100477,0.6129032258064516,0.2241379310344827,0.0,0.7887547943971597,1.0,0.0,0.0,0.0,2
0.0082862130963858,0.5161290322580645,0.393103448275862,0.0,0.9612267203701887,1.0,25.0,0.0,0.0,0
0.2531828960054199,0.0,0.2,0.0,0.1107393151994321,1.0,29.0,3.0,4.0,1
0.175172629439508,0.0483870967741935,0.0275862068965517,0.0,0.0604440220101984,1.0,36.0,1.0,4.0,1
0.5196706360580555,0.8225806451612903,0.3724137931034482,0.0,0.4509590138699742,1.0,40.0,3.0,0.0,1
0.1221095968939729,0.0806451612903226,0.3793103448275862,0.0,0.0109385523979043,1.0,6.0,3.0,4.0,2
0.002991375042343,0.1935483870967742,0.8137931034482759,0.0,0.3590511093156162,1.0,6.0,3.0,0.0,2
0.5470255621856842,1.0,0.0379310344827586,0.0,0.1301763692852063,1.0,11.0,0.0,3.0,2
0.1182374859942152,0.0,0.9793103448275864,0.0,0.0161789478071136,1.0,5.0,0.0,4.0,2
0.121677046147432,0.7741935483870968,0.0241379310344827,0.0,0.0648892163202422,0.0,29.0,3.0,3.0,1
0.1100138103551606,0.8225806451612903,0.5379310344827587,0.0,0.4017486357898303,0.0,17.0,1.0,3.0,0
0.0237590223310837,0.032258064516129,0.2827586206896551,0.0,0.1047205234480135,1.0,20.0,0.0,4.0,0
0.5071422987727023,0.9516129032258064,0.9862068965517242,0.0,0.1304701164368,1.0,35.0,1.0,3.0,1
0.1100138103551606,0.3709677419354839,0.4551724137931034,1.0,0.0215557978428069,1.0,27.0,3.0,0.0,0
0.2164004481851108,0.7741935483870968,0.4517241379310344,0.0,0.6730244663817477,1.0,22.0,0.0,0.0,0
0.1383641243453109,0.5806451612903226,0.2827586206896551,0.0,0.2920612983758539,1.0,31.0,3.0,3.0,1
0.0360319983323344,1.0,0.3551724137931034,0.0,0.4269429996087853,1.0,42.0,3.0,3.0,1
0.173369466086458,0.2741935483870967,0.9758620689655172,0.0,0.1806141668134282,0.0,0.0,1.0,1.0,2
0.1394793756677176,0.032258064516129,0.5172413793103449,0.0,0.0332673690606947,1.0,36.0,3.0,4.0,1
0.258368293509133,0.6935483870967742,0.8793103448275862,0.0,0.8606327730403301,1.0,38.0,1.0,0.0,1
0.1959506996378039,0.3064516129032258,0.810344827586207,0.0,0.6023597911908121,1.0,41.0,0.0,1.0,1
0.0431299997394272,0.2903225806451612,0.5551724137931034,0.0,0.5988079377605579,0.0,40.0,3.0,1.0,1
0.0484665294316908,0.032258064516129,0.2137931034482758,0.0,0.07064383729231,0.0,27.0,3.0,4.0,0
0.4185371446439273,0.8064516129032258,0.4103448275862069,0.0,0.8111400750433229,0.0,22.0,1.0,0.0,0
0.0185006644604841,0.0806451612903226,0.3862068965517241,0.0,0.0343227077975416,1.0,5.0,1.0,4.0,2
0.0147327826562785,0.7096774193548387,0.3068965517241379,0.0,0.5760186707571687,1.0,43.0,3.0,0.0,1
0.0725799306876514,0.5645161290322581,0.5758620689655173,0.0,0.672029624769943,0.0,21.0,3.0,0.0,0
0.1601532167704614,0.2419354838709677,0.9482758620689656,0.0,0.3499751961787327,1.0,11.0,1.0,0.0,2
0.0314719754019334,0.6129032258064516,0.1482758620689655,0.0,0.0635912168929483,0.0,41.0,1.0,3.0,1
0.0388774526409047,0.8387096774193548,0.396551724137931,0.0,0.4584492301404743,1.0,26.0,1.0,0.0,0
0.1100138103551606,0.532258064516129,0.4379310344827586,0.0,0.0923730602269045,1.0,18.0,1.0,3.0,0
0.120723349923131,0.2580645161290322,0.5344827586206897,0.0,0.0007736910102616,1.0,22.0,0.0,1.0,0
0.0656382729238866,0.9193548387096776,0.8896551724137931,0.0,0.374303106729028,1.0,3.0,1.0,3.0,2
0.2637100346561742,0.5645161290322581,0.5241379310344828,0.25,0.0812476389316476,0.0,6.0,3.0,3.0,2
0.1584751283320739,0.2096774193548387,0.0896551724137931,0.0,0.2659083912201194,1.0,15.0,1.0,1.0,0
0.1467493550824712,0.0645161290322581,0.3413793103448275,0.0,0.0998021071820842,1.0,11.0,0.0,4.0,2
0.4052531464158219,0.2096774193548387,0.0241379310344827,0.0,0.4520009088012562,1.0,15.0,1.0,1.0,0
0.061974620215233,0.6129032258064516,0.296551724137931,0.0,0.3640078404274054,1.0,20.0,1.0,3.0,0
0.0922062693800974,0.935483870967742,0.1137931034482758,0.0,0.3523655048081771,1.0,6.0,3.0,3.0,2
0.1358209344138416,0.0645161290322581,0.0896551724137931,0.0,0.0538962165097998,1.0,10.0,1.0,4.0,2
0.0881830262917893,0.0967741935483871,0.0310344827586206,0.0,0.1146023927285144,1.0,6.0,3.0,4.0,2
0.0380279855121557,0.1290322580645161,0.0137931034482758,0.0,0.0461451904113401,1.0,33.0,1.0,4.0,1
0.7099512728978293,0.1774193548387097,0.3310344827586207,0.0,0.1565148009577367,1.0,12.0,0.0,1.0,2
0.4129087734841181,0.0161290322580645,0.5310344827586208,0.0,0.044977595898026,1.0,3.0,0.0,4.0,2
0.1234072491335956,0.8548387096774193,0.1241379310344827,0.0,0.0726987229729094,1.0,32.0,3.0,3.0,1
0.0176720431508455,0.5806451612903226,0.1517241379310344,0.0,0.0420320580987501,0.0,31.0,3.0,1.0,1
0.3856424420877087,0.3709677419354839,0.3896551724137931,0.0,0.9654702575967584,1.0,31.0,3.0,0.0,1
0.2362248221591057,0.6451612903225806,0.2482758620689655,0.0,0.8029346483167684,1.0,0.0,0.0,0.0,2
0.1564530838783646,0.8870967741935485,0.3103448275862069,0.0,0.5232591280078835,1.0,17.0,1.0,3.0,0
0.0576751700237121,0.0161290322580645,0.6586206896551724,0.0,0.1244291424061992,0.0,42.0,1.0,4.0,1
0.1049743335852203,0.6612903225806451,0.996551724137931,0.0,0.4858100632262176,1.0,19.0,0.0,0.0,0
0.2079109883523985,0.6612903225806451,0.3413793103448275,0.0,0.2089933681707148,1.0,33.0,0.0,1.0,1
0.5428355525444929,0.967741935483871,0.1620689655172413,0.0,0.3781036705622334,1.0,17.0,3.0,3.0,0
0.3283737655366495,0.7096774193548387,0.1448275862068965,0.0,0.084857300725831,1.0,23.0,0.0,3.0,0
0.005565833702478,0.6774193548387097,0.810344827586207,0.0,0.0766794338006848,0.0,31.0,0.0,1.0,1
0.1123798108241915,0.3225806451612903,0.7758620689655172,0.0,0.522428300823971,1.0,20.0,0.0,0.0,0
0.7412200015634364,0.9838709677419356,0.5344827586206897,0.0,0.3746163473986908,1.0,43.0,1.0,3.0,1
0.1178362039763399,0.5,0.4517241379310344,0.0,0.6546319959883685,2.0,21.0,1.0,0.0,0
0.2317169137764807,0.4032258064516129,0.3137931034482758,0.0,0.6874476531820817,0.0,19.0,1.0,0.0,0
0.1460822888709383,0.1129032258064516,0.0482758620689655,0.0,0.0129053811520534,0.0,42.0,3.0,4.0,1
0.2544649138807098,0.5483870967741935,0.4206896551724138,0.0,0.4964380637155721,1.0,17.0,1.0,1.0,0
0.0015842822523907,0.5161290322580645,0.4172413793103448,0.0,0.7585075762566262,0.0,20.0,1.0,0.0,0
0.103775698986372,0.8225806451612903,0.5344827586206897,0.0,0.481526194582953,2.0,7.0,1.0,3.0,2
0.0104750241029783,0.7096774193548387,0.2241379310344827,0.0,0.1788852934177783,1.0,41.0,1.0,3.0,1
0.059087474268442,0.435483870967742,0.0758620689655172,0.0,0.4418831007330907,1.0,11.0,3.0,3.0,2
0.2568465487140735,0.5645161290322581,0.7793103448275862,0.0,0.4928324350630582,1.0,7.0,1.0,3.0,2
0.1600698334940198,0.0161290322580645,0.0137931034482758,0.0,0.0642445858434038,1.0,20.0,0.0,4.0,0
0.0056909086171404,0.4032258064516129,0.5206896551724138,0.0,0.3936104280911006,1.0,1.0,3.0,0.0,2
0.1634103760064622,0.6612903225806451,0.4862068965517241,0.0,0.4813110936939141,1.0,41.0,1.0,1.0,1
0.0264429215415483,0.7419354838709677,0.3344827586206896,0.0,0.3254684830144239,1.0,40.0,1.0,3.0,1
0.0733355916304036,0.6774193548387097,0.3103448275862069,0.0,0.5395153776969955,1.0,22.0,1.0,1.0,0
0.1499752455898064,0.8064516129032258,0.1827586206896551,0.0,0.1106942784507896,1.0,10.0,0.0,3.0,2
0.4170675143966438,0.2096774193548387,0.3379310344827586,0.0,0.6425446704049409,1.0,29.0,0.0,1.0,1
0.2529014774474294,0.4516129032258065,0.4586206896551724,0.0,0.4214807814077547,1.0,15.0,0.0,1.0,0
0.2714594679104672,0.5806451612903226,0.703448275862069,0.0,0.6279077270961246,1.0,18.0,0.0,0.0,0
0.1675639054642103,0.7258064516129032,0.3517241379310344,0.0,0.3937657040453755,0.0,34.0,0.0,3.0,1
0.1587773927091747,0.7580645161290323,0.5103448275862069,0.0,0.9027495271141394,1.0,33.0,0.0,0.0,1
0.2250410402063736,0.3548387096774194,0.4655172413793103,0.0,0.7662545692134165,2.0,12.0,0.0,0.0,2
0.3616436928368554,0.6935483870967742,0.2137931034482758,0.0,0.0865861741214809,1.0,25.0,0.0,3.0,0
0.0607655627068296,0.5967741935483871,0.5551724137931034,0.0,0.4440025166804018,1.0,21.0,0.0,1.0,0
0.1100138103551606,0.6290322580645161,0.4793103448275862,0.0,0.4755100915926473,0.0,11.0,2.0,0.0,2
0.0388878755504599,0.1129032258064516,0.6620689655172414,0.0,0.0214711018677479,1.0,1.0,0.0,4.0,2
0.1100138103551606,0.9193548387096776,0.3068965517241379,0.0,0.4854746402773726,1.0,31.0,1.0,3.0,1
0.07006279803007,0.5161290322580645,0.3310344827586207,0.0,0.5575549481942954,1.0,13.0,0.0,0.0,0
0.4638090522969487,0.2419354838709677,0.5206896551724138,0.0,0.3387623901473038,0.0,19.0,3.0,1.0,0
0.1881387289261797,0.7258064516129032,0.5862068965517242,0.0,0.5272875643454145,1.0,30.0,0.0,0.0,1
0.0684264012299033,0.4193548387096775,0.1103448275862069,0.0,0.3880077221219165,1.0,5.0,1.0,0.0,2
0.2528858430830966,0.935483870967742,0.093103448275862,0.0,0.1998556135282326,0.0,25.0,3.0,3.0,0
0.2853844750762175,0.7419354838709677,0.4172413793103448,0.0,0.4069782761545876,1.0,8.0,0.0,3.0,2
0.2381843291554837,0.1612903225806451,0.0172413793103448,0.0,0.552341440396216,1.0,42.0,3.0,1.0,1
0.2636891888370639,0.6451612903225806,0.1862068965517241,0.0,0.0086604995449271,1.0,6.0,0.0,1.0,2
0.2534486801990775,0.6290322580645161,0.3758620689655172,0.0,0.1621531330116679,1.0,16.0,1.0,3.0,0
0.0851655939755582,0.3709677419354839,0.9724137931034484,0.0,0.6714374251348079,1.0,37.0,1.0,0.0,1
0.3029887693149543,0.0645161290322581,0.5724137931034483,0.0,0.0254719784038707,1.0,4.0,0.0,4.0,2
0.026969278474086,0.4838709677419355,0.2586206896551724,0.0,0.0685385373408421,1.0,23.0,0.0,0.0,0
0.3283112280793183,0.0483870967741935,0.1793103448275861,0.0,0.0181195611404111,1.0,4.0,0.0,4.0,2
0.2728092346978659,0.4032258064516129,0.5137931034482759,0.0,0.9005534814751082,1.0,29.0,0.0,0.0,1
0.3675847512833207,0.3548387096774194,0.393103448275862,0.5,0.9883516146682676,1.0,32.0,1.0,0.0,1
0.1132136435886077,0.4516129032258065,0.0862068965517241,0.0,0.1987095291038225,0.0,10.0,1.0,1.0,2
0.0475388904812778,0.532258064516129,0.4517241379310344,0.0,0.9976332180302944,1.0,13.0,0.0,0.0,0
0.0026005159340229,0.3387096774193548,0.1344827586206896,0.0,0.9438942940456042,1.0,39.0,0.0,0.0,1
0.0280219923391614,0.6129032258064516,0.5206896551724138,0.0,0.4460016105679067,0.0,25.0,0.0,3.0,0
0.3838080100059932,0.4838709677419355,0.0,0.0,0.2158954179477493,1.0,22.0,1.0,1.0,0
0.192120280376267,0.5806451612903226,0.0137931034482758,0.0,0.0489663730091404,2.0,42.0,1.0,0.0,1
0.0170935716705318,0.5645161290322581,0.5517241379310345,0.0,0.0967698568369145,0.0,13.0,3.0,3.0,0
0.0345206764468301,0.2258064516129032,0.4620689655172413,0.0,0.451643303573229,0.0,21.0,3.0,1.0,0
0.0921489433775438,0.2741935483870967,0.2586206896551724,0.0,0.8989798840337333,1.0,19.0,2.0,0.0,0
